family_income,gpa,parent_avg_age
52252.0,2.99,52
24947.0,2.88,48
11809.0,2.6,44
75614.0,3.35,65
40889.0,2.8,43
31558.0,3.13,47
41453.0,3.15,59
37280.0,2.76,51
70000.0,3.25,50
49412.0,2.88,61
13444.0,2.51,35
27541.0,2.8,53
37798.0,3.27,59
39584.0,3.43,46
44223.0,3.05,64
37493.0,2.88,66
61633.0,3.28,61
66278.0,3.12,64
44597.0,3.21,61
17724.0,2.58,46
5864.0,2.22,35
65381.0,3.09,32
37810.0,2.88,38
48890.0,3.18,45
1871.0,2.07,38
43886.0,3.02,59
40014.0,3.28,43
31467.0,3.19,35
24972.0,2.77,34
38629.0,3.27,51
64055.0,3.09,41
56672.0,3.45,48
22878.0,2.67,57
15137.0,2.55,50
35704.0,3.18,56
71411.0,3.36,31
31032.0,2.94,59
12726.0,2.63,57
44033.0,3.18,38
34305.0,3.13,55
50432.0,3.59,32
48896.0,2.91,47
34820.0,3.21,48
41646.0,2.96,55
30361.0,3.02,65
37089.0,2.81,58
40437.0,3.1,52
18543.0,2.76,53
78104.0,3.27,63
37851.0,3.1,45
54572.0,3.01,63
62718.0,3.1,42
54271.0,3.37,45
28060.0,2.59,48
32958.0,3.16,40
35800.0,2.67,61
31148.0,3.28,64
8293.0,2.25,66
52585.0,3.38,59
32541.0,2.88,39
28477.0,3.05,45
41177.0,3.33,36
69750.0,3.36,60
27665.0,2.97,41
30254.0,2.61,41
19031.0,2.77,58
43013.0,2.85,62
46455.0,3.17,63
56426.0,3.19,42
33716.0,3.12,40
44476.0,2.84,36
48107.0,3.1,52
50822.0,3.0,43
20538.0,2.81,60
24987.0,2.93,43
57736.0,3.24,37
60562.0,3.57,61
27469.0,2.57,59
56560.0,2.99,32
25250.0,2.99,57
12072.0,2.55,58
30163.0,2.96,34
32230.0,3.42,36
50626.0,3.51,37
15715.0,2.6,49
50482.0,3.04,58
30290.0,2.86,49
40647.0,3.52,42
17395.0,2.69,50
33100.0,2.67,48
38329.0,3.16,43
54922.0,3.18,37
50253.0,2.95,38
65946.0,3.19,55
39323.0,2.98,48
40371.0,2.92,40
16359.0,2.66,60
33156.0,2.72,52
33609.0,3.17,58
41204.0,3.23,61
50672.0,3.25,51
43042.0,3.08,43
40547.0,2.77,38
38472.0,2.75,49
32324.0,2.69,31
63484.0,3.51,32
31205.0,2.91,55
18954.0,2.74,41
102553.0,3.64,40
45849.0,3.11,41
76610.0,3.33,42
32865.0,2.78,46
19221.0,2.95,55
49178.0,3.2,64
12830.0,2.63,39
21444.0,2.78,60
49722.0,3.06,56
43916.0,3.09,49
28556.0,2.58,31
22953.0,2.98,43
22771.0,2.88,57
27071.0,3.07,48
12777.0,2.65,60
27892.0,2.55,44
67628.0,3.79,53
34189.0,2.85,62
53447.0,3.19,58
37297.0,3.06,43
91820.0,3.64,49
41833.0,3.32,34
72969.0,3.23,37
33970.0,2.92,55
38664.0,3.2,54
29537.0,2.91,60
21958.0,2.69,48
25304.0,3.22,44
47920.0,2.86,32
27381.0,3.07,63
25995.0,2.97,38
41188.0,3.41,57
45361.0,3.0,35
34570.0,3.38,49
11220.0,2.37,63
91098.0,3.49,35
44029.0,3.04,54
70859.0,3.65,38
32273.0,2.85,53
26649.0,3.25,63
80709.0,3.29,32
72383.0,3.28,37
17555.0,2.66,44
63555.0,3.11,58
67543.0,3.38,63
32003.0,2.8,57
28525.0,3.01,43
23735.0,2.77,52
32877.0,3.24,50
31905.0,2.95,65
27570.0,3.25,62
39122.0,2.95,51
42602.0,3.05,35
26175.0,2.72,47
32223.0,2.99,32
24650.0,2.62,47
35262.0,2.98,43
48986.0,2.85,62
41203.0,3.3,38
38190.0,3.68,39
41122.0,3.1,61
20325.0,2.44,49
24355.0,3.06,33
45773.0,3.29,37
54571.0,3.02,59
45611.0,2.87,40
39033.0,3.03,31
28755.0,2.73,36
20417.0,2.64,31
57604.0,3.39,49
31617.0,2.68,64
12202.0,2.56,64
24411.0,2.75,41
42393.0,2.86,40
36964.0,2.94,33
31242.0,2.77,46
59349.0,3.15,38
15090.0,2.53,37
84240.0,3.58,44
25769.0,2.52,36
40598.0,3.16,38
12929.0,2.53,38
26232.0,2.71,56
35244.0,2.7,44
56939.0,3.39,57
47585.0,3.11,55
20935.0,2.62,41
21693.0,2.59,48
32580.0,2.7,57
52875.0,3.0,66
20206.0,2.93,54
45292.0,3.12,60
14919.0,2.73,41
39477.0,3.15,53
40870.0,3.04,57
49186.0,3.38,66
51981.0,3.24,42
8371.0,2.3,36
64357.0,3.12,54
21976.0,3.03,52
35456.0,2.63,61
27174.0,3.29,47
32849.0,2.82,36
39597.0,2.94,60
75053.0,3.34,62
49120.0,3.05,42
89816.0,3.7,63
43396.0,2.98,52
69303.0,3.24,31
56488.0,3.25,44
49130.0,3.0,38
71756.0,3.24,62
68373.0,3.26,47
42805.0,3.03,64
45239.0,2.85,64
43965.0,3.18,51
31946.0,3.08,33
32775.0,3.45,63
21730.0,3.06,32
46053.0,3.05,58
38079.0,3.29,32
20931.0,2.72,59
57066.0,3.14,52
45510.0,3.0,57
14196.0,2.73,30
15987.0,2.46,56
45262.0,3.08,43
52525.0,3.04,55
26929.0,3.03,60
13542.0,2.43,46
12363.0,2.5,31
51831.0,3.16,32
60358.0,3.19,63
28767.0,3.11,41
31512.0,2.82,30
44422.0,2.77,63
51143.0,2.9,48
46341.0,3.02,39
42367.0,2.97,50
53898.0,3.09,46
40553.0,2.95,63
25623.0,2.56,57
17591.0,2.84,63
68132.0,3.28,64
33915.0,3.23,44
36288.0,3.04,41
53047.0,3.06,34
18715.0,2.84,33
38082.0,2.91,54
33085.0,2.71,45
33553.0,3.29,37
48291.0,3.2,55
39968.0,2.93,44
25532.0,2.49,60
18301.0,2.51,49
24948.0,3.13,62
61612.0,3.24,44
67407.0,3.25,32
30267.0,2.86,59
30148.0,3.06,36
53060.0,2.95,32
52709.0,2.99,31
39955.0,2.94,41
53734.0,3.48,44
56686.0,3.41,35
29991.0,2.74,41
37229.0,3.35,44
38047.0,2.86,38
51779.0,3.11,58
39129.0,2.81,59
15594.0,2.67,53
30998.0,2.99,47
28712.0,2.96,52
28444.0,2.82,34
25188.0,3.04,62
63579.0,3.12,60
59459.0,3.25,34
8888.0,2.47,33
61923.0,3.31,53
45412.0,2.82,33
90066.0,3.43,46
62033.0,3.14,35
61886.0,3.03,48
24226.0,2.64,52
36633.0,3.44,53
22271.0,2.81,61
32741.0,3.01,54
48230.0,3.18,57
21039.0,2.55,54
32776.0,2.72,61
6181.0,2.14,45
26402.0,3.25,65
28564.0,2.73,65
21232.0,2.6,60
80044.0,3.28,42
21612.0,2.84,45
52269.0,2.94,48
36063.0,3.23,66
69677.0,3.38,53
37344.0,2.9,57
35951.0,2.99,44
38192.0,2.73,52
59015.0,3.26,53
34649.0,2.92,37
31054.0,2.72,31
44777.0,3.38,37
62302.0,3.27,52
46061.0,3.12,51
11443.0,2.4,40
42208.0,3.05,65
46737.0,3.79,62
40039.0,3.12,30
56917.0,3.09,42
49568.0,3.02,34
38196.0,3.04,37
81109.0,3.38,30
16443.0,2.52,41
49599.0,2.85,41
42726.0,2.92,38
49311.0,3.01,41
23796.0,2.91,33
69795.0,3.77,61
31954.0,2.84,63
17668.0,2.45,39
24378.0,2.65,46
32250.0,3.24,51
69881.0,3.21,45
69493.0,3.22,41
42687.0,3.11,46
36645.0,2.8,56
73441.0,3.3,62
19991.0,2.65,48
33779.0,2.76,43
30612.0,2.83,32
11408.0,2.54,53
66007.0,3.15,66
23865.0,2.64,61
9376.0,2.42,55
68571.0,3.23,60
51652.0,2.9,62
53008.0,3.27,62
89673.0,3.79,60
24793.0,3.18,42
60530.0,3.26,41
28320.0,2.55,63
67163.0,3.33,65
39857.0,2.87,51
78602.0,3.37,30
48754.0,3.25,40
25622.0,3.05,57
20015.0,2.82,31
52798.0,2.95,55
41768.0,3.53,35
46911.0,2.87,60
44547.0,2.78,48
20109.0,2.44,57
77231.0,3.34,55
47764.0,3.08,34
29905.0,3.01,66
56984.0,3.03,60
22157.0,2.68,52
102842.0,3.6,59
30736.0,2.56,59
68772.0,3.58,37
49011.0,3.02,50
47399.0,2.86,65
59332.0,3.69,46
40233.0,3.24,62
62240.0,3.29,35
20067.0,2.67,53
80985.0,3.32,62
46752.0,2.82,31
21065.0,2.68,60
54161.0,3.19,51
32177.0,2.68,32
23427.0,2.81,36
36586.0,3.17,58
52245.0,3.09,62
50655.0,3.06,59
37306.0,3.43,48
10423.0,2.38,57
50044.0,3.44,63
67121.0,3.21,48
42688.0,3.26,43
42620.0,3.15,46
27429.0,2.89,32
30947.0,3.12,61
32999.0,3.15,44
37362.0,2.81,49
28206.0,2.62,44
51558.0,2.93,37
37438.0,3.09,49
18392.0,2.79,56
24580.0,3.07,40
60312.0,3.18,51
33850.0,2.74,57
41255.0,2.94,35
26668.0,2.57,47
14438.0,2.58,34
44294.0,3.27,36
56110.0,3.22,51
19662.0,2.63,49
30559.0,2.78,66
70278.0,3.29,32
48433.0,3.2,31
35385.0,3.32,34
25178.0,2.79,57
33761.0,2.96,60
21617.0,3.03,45
40189.0,2.81,47
16765.0,2.7,56
67519.0,3.54,53
63379.0,3.05,30
50272.0,2.92,56
52589.0,2.92,36
99865.0,3.67,32
24280.0,2.79,60
77571.0,3.49,45
49697.0,3.49,65
57465.0,3.25,63
33000.0,2.82,47
45576.0,2.87,46
42701.0,3.39,60
37985.0,3.3,55
68859.0,3.19,39
24560.0,2.85,66
22823.0,2.64,60
44830.0,3.12,65
47835.0,2.87,57
43881.0,3.47,34
44255.0,3.02,38
40860.0,2.9,56
41681.0,2.89,46
7722.0,2.23,58
69182.0,3.33,47
59689.0,3.08,47
19347.0,2.66,37
38478.0,3.04,47
46979.0,3.0,55
16665.0,2.67,35
20289.0,2.51,40
38532.0,3.36,65
54679.0,2.93,54
100206.0,3.63,45
24804.0,3.0,59
35674.0,3.61,44
18287.0,2.7,53
55981.0,3.0,60
47233.0,3.35,51
57959.0,3.17,50
50961.0,2.9,36
28713.0,2.98,57
57888.0,3.13,47
30727.0,2.89,38
22842.0,2.6,37
16296.0,2.37,35
37966.0,2.97,51
67889.0,3.21,59
39355.0,3.05,61
57579.0,3.22,55
20890.0,2.83,50
30405.0,2.97,60
38804.0,3.03,60
26598.0,2.7,52
60573.0,3.25,30
18959.0,2.84,32
48340.0,3.59,34
13774.0,2.48,48
77858.0,3.52,40
37741.0,2.98,45
73022.0,3.33,35
26693.0,3.16,48
24286.0,2.68,39
103720.0,3.84,34
18116.0,2.78,53
38259.0,2.88,48
46092.0,3.23,34
78375.0,3.34,46
22201.0,2.69,61
30363.0,3.15,61
63135.0,3.1,60
27322.0,2.76,63
4577.0,2.17,35
41249.0,3.02,42
23473.0,3.1,46
8064.0,2.38,43
42948.0,3.28,31
43573.0,2.9,37
25552.0,2.98,51
71931.0,3.49,52
34314.0,3.26,45
27032.0,2.69,38
41774.0,3.13,57
71154.0,3.3,33
29753.0,2.95,42
23822.0,2.77,45
42693.0,3.0,61
36129.0,3.12,33
28524.0,2.6,60
18095.0,2.76,42
16033.0,2.64,66
22265.0,2.48,31
71054.0,3.43,62
47615.0,2.89,66
60647.0,3.14,46
77667.0,3.39,59
31171.0,2.9,37
15145.0,2.67,37
24675.0,2.61,45
34657.0,2.91,45
31701.0,2.85,41
58411.0,3.09,30
32734.0,2.93,43
24130.0,2.55,64
32636.0,2.81,65
25628.0,2.99,46
54056.0,2.94,39
28337.0,3.23,57
48288.0,2.89,41
24809.0,2.98,56
50957.0,3.06,54
17072.0,2.63,51
42547.0,3.26,54
48638.0,3.13,33
37880.0,2.81,58
44493.0,3.5,45
51517.0,2.89,54
63455.0,3.07,64
41060.0,3.22,52
29539.0,3.3,36
65533.0,3.36,62
64296.0,3.4,65
23994.0,2.96,45
24462.0,3.14,44
51999.0,3.48,47
40301.0,3.48,60
48522.0,3.16,58
35082.0,3.28,34
52834.0,3.14,62
60887.0,3.28,48
44459.0,3.11,44
58580.0,2.98,55
44336.0,3.06,37
20004.0,2.74,46
80437.0,3.43,59
51275.0,3.03,35
16406.0,2.45,66
21807.0,2.92,66
49220.0,3.0,42
50346.0,2.89,62
30350.0,3.01,41
42573.0,2.82,31
72596.0,3.6,52
45005.0,2.86,38
34712.0,2.79,54
20775.0,2.79,48
65332.0,3.2,38
37031.0,3.18,62
22049.0,2.44,32
41297.0,2.96,43
24071.0,2.79,58
58316.0,3.58,32
18941.0,2.92,39
21623.0,3.01,62
22419.0,2.88,45
42817.0,3.14,55
63712.0,3.16,36
40196.0,2.93,51
5982.0,2.2,64
62210.0,3.13,62
62842.0,3.11,51
44658.0,3.43,48
24730.0,3.06,30
59409.0,3.3,40
20729.0,2.63,53
78789.0,3.81,42
55384.0,3.01,30
24782.0,2.48,41
21694.0,2.47,42
57818.0,3.53,56
10770.0,2.53,41
20539.0,3.02,66
35365.0,3.0,41
47974.0,3.22,51
112055.0,3.83,58
36263.0,2.71,51
47818.0,2.85,48
34888.0,3.07,56
16957.0,2.7,64
32802.0,2.81,54
24577.0,2.95,53
19013.0,2.49,39
26531.0,2.93,65
54347.0,2.93,57
20288.0,2.56,33
20950.0,2.69,58
61451.0,3.26,49
71086.0,3.46,30
43886.0,2.86,60
26199.0,2.91,52
23313.0,2.89,57
21864.0,2.79,51
28320.0,2.97,61
21610.0,2.92,43
24246.0,2.68,48
51792.0,3.35,33
18899.0,2.51,50
51059.0,3.03,48
75046.0,3.43,53
29833.0,2.65,32
51953.0,2.93,33
40429.0,2.84,51
47429.0,2.92,58
52074.0,2.92,33
25881.0,3.14,63
25342.0,2.68,34
21369.0,3.03,59
54510.0,3.02,35
17383.0,2.59,40
78477.0,3.28,64
18563.0,2.4,47
31663.0,2.62,32
23229.0,2.89,54
17115.0,2.8,39
44418.0,3.12,63
84158.0,3.34,66
32749.0,2.98,30
36917.0,3.3,32
64325.0,3.49,65
47694.0,3.51,63
47580.0,3.04,47
19994.0,2.93,61
40448.0,3.06,44
15096.0,2.59,46
116758.0,3.97,49
53221.0,3.05,48
53430.0,3.31,45
48097.0,3.17,55
46697.0,3.27,54
33054.0,3.15,42
30582.0,2.66,51
7154.0,2.38,44
30174.0,2.89,66
33766.0,3.09,62
16932.0,2.74,51
27302.0,3.13,39
32046.0,3.3,35
37390.0,3.04,34
48562.0,3.29,43
57418.0,3.31,43
49332.0,2.9,35
52448.0,2.98,50
81579.0,3.52,56
15581.0,2.77,40
37909.0,2.98,63
61255.0,3.32,34
25646.0,2.94,60
28390.0,2.86,43
4059.0,2.09,39
21208.0,2.94,35
62936.0,3.26,48
27437.0,3.1,44
33830.0,3.0,38
55736.0,3.2,32
58550.0,3.09,56
44863.0,3.61,36
12043.0,2.56,61
56907.0,3.31,55
75698.0,3.22,49
27582.0,2.97,39
56167.0,3.56,50
46284.0,3.15,37
37484.0,3.15,37
58282.0,3.09,48
44497.0,3.6,55
21627.0,2.57,61
25100.0,3.04,34
81185.0,3.77,32
27563.0,2.87,64
17628.0,2.86,52
32895.0,3.27,33
16931.0,2.83,49
48117.0,3.12,42
26418.0,3.13,45
28404.0,2.58,30
42537.0,2.81,35
25821.0,2.91,33
22752.0,2.76,41
15378.0,2.77,35
41206.0,3.28,33
27519.0,2.91,66
21618.0,2.59,51
30774.0,2.56,55
30922.0,3.32,65
92955.0,3.47,49
37914.0,3.1,66
80196.0,3.56,56
47364.0,3.26,61
27085.0,3.2,54
63246.0,3.46,60
23533.0,2.46,61
21553.0,2.52,34
48621.0,3.17,43
47547.0,3.16,57
33804.0,3.01,32
32065.0,3.26,50
82072.0,3.37,53
50504.0,3.2,47
41753.0,3.09,53
82873.0,3.6,54
49494.0,3.15,34
37133.0,2.76,38
15591.0,2.63,54
29241.0,2.7,36
55144.0,3.14,52
69650.0,3.52,50
22508.0,2.91,36
22060.0,2.88,33
35157.0,2.72,47
49868.0,3.07,65
30034.0,2.61,50
42994.0,3.22,63
46231.0,3.51,54
24935.0,2.79,35
31784.0,3.37,44
35377.0,2.74,45
72900.0,3.28,41
33902.0,2.78,45
19280.0,2.86,65
38030.0,2.72,36
40664.0,2.97,52
38312.0,2.82,32
24226.0,2.66,55
22416.0,2.71,50
56393.0,3.24,30
40791.0,3.02,64
70627.0,3.2,44
51914.0,3.42,44
29449.0,2.94,58
42231.0,2.83,57
79856.0,3.7,64
69300.0,3.43,59
64910.0,3.16,57
38478.0,3.07,32
19674.0,2.69,56
39185.0,2.82,64
48889.0,3.14,53
48681.0,2.91,53
56760.0,2.97,52
56780.0,3.06,48
64259.0,3.16,44
40409.0,3.32,42
70666.0,3.65,47
25598.0,2.83,43
33684.0,2.8,44
51233.0,3.24,39
41161.0,2.96,31
21855.0,2.75,31
56383.0,2.97,45
39339.0,2.94,40
44614.0,2.85,58
50058.0,3.0,37
29024.0,2.99,54
28721.0,3.09,53
15963.0,2.65,58
38496.0,3.61,53
30821.0,2.93,59
55185.0,3.09,58
29588.0,2.95,45
24005.0,2.62,35
34541.0,3.04,63
40510.0,3.5,60
34233.0,2.87,59
38367.0,3.31,59
18688.0,2.48,51
37756.0,2.88,34
53911.0,3.34,39
31476.0,3.02,61
77158.0,3.33,63
28184.0,3.15,62
42669.0,2.91,48
97157.0,3.66,62
24956.0,2.66,57
69814.0,3.14,32
74870.0,3.24,52
34280.0,2.91,58
28495.0,2.69,49
71360.0,3.33,66
24887.0,2.9,56
70358.0,3.17,57
18721.0,2.91,30
71135.0,3.18,36
17302.0,2.78,33
48832.0,3.16,46
13828.0,2.4,31
33678.0,2.82,57
39862.0,2.79,46
33660.0,2.78,40
35121.0,2.95,34
32210.0,3.25,59
10967.0,2.25,33
46399.0,2.81,55
32632.0,3.37,60
97107.0,3.68,32
60764.0,3.13,40
50955.0,2.92,48
44085.0,2.78,63
23228.0,2.68,56
37606.0,2.99,40
35907.0,3.17,33
46647.0,2.94,36
23293.0,3.05,32
88595.0,3.55,36
46688.0,2.86,44
13625.0,2.64,60
20173.0,2.78,41
17758.0,2.66,31
40766.0,2.88,54
54382.0,3.15,64
36710.0,2.95,49
57104.0,3.01,52
22666.0,2.97,63
20328.0,2.89,44
30942.0,3.15,48
32998.0,2.76,46
38345.0,2.92,33
91543.0,3.61,41
52893.0,3.1,32
22688.0,2.82,46
26319.0,2.84,31
28701.0,2.74,31
37442.0,2.96,52
64987.0,3.45,52
62019.0,3.55,48
19540.0,2.93,61
17833.0,2.85,51
12086.0,2.55,64
24889.0,3.14,66
20584.0,2.74,54
49707.0,2.98,54
30858.0,2.89,62
37086.0,2.92,50
60744.0,3.06,38
55486.0,3.12,64
102007.0,3.58,31
47142.0,2.86,61
40694.0,2.82,30
32813.0,2.71,47
22750.0,2.68,58
38477.0,2.81,34
36079.0,2.73,64
52362.0,2.92,43
37548.0,2.97,63
15286.0,2.64,52
23390.0,2.68,59
26658.0,2.94,54
43132.0,3.07,36
25090.0,2.73,32
61874.0,3.83,59
37979.0,3.13,33
32550.0,2.68,33
27046.0,2.72,49
36300.0,2.67,35
26041.0,2.89,61
46153.0,3.4,52
22714.0,3.04,58
34224.0,3.06,45
39358.0,3.22,65
90811.0,3.44,33
28671.0,3.18,41
40524.0,2.86,44
42478.0,2.91,46
22946.0,2.94,36
41248.0,2.9,39
33485.0,2.97,33
28777.0,3.2,62
39338.0,2.88,62
54306.0,3.05,66
32631.0,2.8,49
18954.0,2.92,36
20828.0,2.45,36
14424.0,2.58,39
25645.0,2.82,52
55916.0,3.2,40
39052.0,3.12,43
48634.0,3.19,50
41453.0,3.03,45
47633.0,3.29,37
24747.0,2.51,41
69736.0,3.37,39
45013.0,3.26,50
19822.0,2.89,66
46651.0,2.98,51
13947.0,2.4,50
86245.0,3.45,62
26875.0,2.94,50
48979.0,2.85,58
79153.0,3.33,48
53171.0,3.35,46
15997.0,2.67,48
23183.0,2.94,31
32978.0,3.03,61
64168.0,3.22,54
17607.0,2.35,35
32969.0,2.74,41
37580.0,3.14,56
33752.0,2.65,63
21618.0,2.56,52
65435.0,3.27,60
51944.0,3.81,32
28098.0,2.82,46
16696.0,2.33,30
16948.0,2.64,58
23485.0,2.95,63
57332.0,3.2,31
10746.0,2.41,40
28309.0,3.14,55
33400.0,3.02,43
36857.0,2.81,45
86990.0,3.43,63
14358.0,2.68,55
31907.0,3.29,40
25982.0,2.5,58
20326.0,2.88,52
33231.0,2.95,42
20780.0,2.57,51
64714.0,3.59,32
41776.0,3.17,60
29919.0,3.25,43
35493.0,2.93,44
21631.0,2.57,39
27541.0,2.53,50
31115.0,2.76,43
51141.0,3.1,49
44148.0,2.97,45
12563.0,2.58,66
58528.0,3.01,58
56202.0,3.11,56
11630.0,2.57,45
14084.0,2.43,47
47460.0,2.9,30
60400.0,3.16,54
51333.0,3.02,36
45984.0,2.84,65
93663.0,3.5,39
29049.0,3.01,63
17883.0,2.74,45
57491.0,3.09,60
44261.0,3.37,30
34358.0,3.2,51
72177.0,3.2,43
57282.0,3.01,54
52994.0,3.32,46
18943.0,2.94,46
61784.0,3.2,39
51755.0,3.2,55
18001.0,2.79,60
16722.0,2.42,64
49892.0,3.47,48
27873.0,2.63,66
63563.0,3.15,36
38543.0,2.81,53
19463.0,2.93,31
41808.0,2.78,33
61283.0,3.06,51
60744.0,3.47,41
13909.0,2.65,53
65826.0,3.1,62
47763.0,3.02,34
13017.0,2.68,49
40904.0,2.93,40
78294.0,3.49,38
57392.0,3.49,31
52282.0,3.44,51
44234.0,3.43,35
30297.0,3.3,33
9624.0,2.48,44
12855.0,2.65,57
34878.0,2.78,49
37972.0,2.85,33
50709.0,3.27,32
14428.0,2.7,52
9253.0,2.48,43
70234.0,3.15,32
51268.0,3.02,41
13916.0,2.57,30
29576.0,2.94,64
25746.0,2.53,46
45664.0,2.92,33
37174.0,2.91,43
57887.0,2.99,37
36028.0,2.94,48
26883.0,3.11,37
43170.0,2.96,58
41419.0,3.05,45
18768.0,2.82,64
28168.0,2.72,62
14022.0,2.41,36
36394.0,3.01,31
41770.0,2.8,40
53739.0,2.92,39
64391.0,3.47,57
39933.0,2.72,61
13007.0,2.59,37
69267.0,3.14,45
50146.0,2.88,38
66838.0,3.38,61
51998.0,3.21,45
34115.0,3.38,39
35573.0,3.06,66
68513.0,3.2,66
20430.0,2.99,63
28072.0,2.92,40
31367.0,2.83,47
29462.0,2.73,57
29643.0,2.56,34
40864.0,2.86,30
31623.0,3.39,60
42377.0,2.96,48
29791.0,2.85,48
24684.0,3.12,54
40251.0,3.06,53
52486.0,3.17,45
65786.0,3.12,42
44487.0,2.87,66
32421.0,3.09,45
35905.0,2.74,50
36999.0,3.18,55
36924.0,3.4,31
28013.0,2.8,33
27181.0,3.06,35
33276.0,2.62,59
17885.0,2.9,53
40759.0,2.75,35
38337.0,3.23,44
18250.0,2.53,34
38423.0,3.54,61
25722.0,3.04,33
36435.0,2.96,36
18536.0,2.62,34
48244.0,3.09,35
59085.0,2.99,31
30728.0,2.85,64
32480.0,3.05,39
70275.0,3.41,39
27281.0,3.19,47
22854.0,2.86,58
41944.0,2.86,42
35938.0,3.42,49
22083.0,2.8,53
28198.0,2.85,61
33541.0,3.18,38
49916.0,3.16,39
62225.0,3.07,46
25673.0,2.48,46
27094.0,2.73,63
30887.0,2.92,62
34078.0,2.84,45
34340.0,3.26,33
18651.0,2.82,53
35740.0,3.13,56
57286.0,3.19,65
49226.0,3.44,38
29612.0,2.79,63
61454.0,3.24,51
57794.0,3.13,62
66162.0,3.42,61
61808.0,3.32,62
22276.0,2.5,54
41726.0,3.4,60
31258.0,3.2,64
77642.0,3.48,58
44161.0,2.77,44
31853.0,2.82,61
29835.0,2.74,57
39521.0,3.09,44
47855.0,3.16,50
42143.0,2.91,42
28510.0,2.8,46
14699.0,2.52,39
29773.0,3.37,38
34592.0,2.7,63
23726.0,2.5,38
68192.0,3.34,30
33859.0,3.42,51
21987.0,2.84,30
49208.0,2.92,46
34378.0,2.65,55
24231.0,2.64,63
52678.0,3.19,56
20340.0,2.84,54
27832.0,2.51,50
38085.0,2.94,63
51510.0,3.25,48
32937.0,2.91,50
42019.0,3.04,58
29711.0,3.05,57
43325.0,3.09,66
35711.0,2.66,62
64969.0,3.08,53
30009.0,2.85,55
41283.0,3.0,58
94006.0,3.55,38
39927.0,3.53,45
58051.0,3.21,51
70684.0,3.72,43
63191.0,3.1,32
40385.0,2.93,65
29954.0,2.95,34
32301.0,3.3,39
26151.0,2.97,40
66041.0,3.24,50
23433.0,3.13,65
72702.0,3.36,47
35197.0,3.01,46
20430.0,2.6,62
29588.0,3.32,37
38465.0,2.77,58
22610.0,2.52,55
29281.0,2.87,55
32482.0,2.83,62
27280.0,2.57,57
30241.0,2.78,41
13286.0,2.26,62
58459.0,3.06,38
31796.0,3.04,47
37537.0,3.03,40
46450.0,2.94,36
59624.0,3.06,61
18979.0,2.54,30
50605.0,3.04,46
21367.0,2.56,39
57589.0,3.18,54
25838.0,3.17,38
60902.0,3.44,34
28350.0,2.94,38
23723.0,2.74,47
25567.0,2.58,47
71801.0,3.26,58
81493.0,3.42,41
49455.0,3.02,46
43273.0,3.12,54
98170.0,3.52,58
50535.0,3.05,43
34091.0,3.25,59
43398.0,2.84,64
42038.0,3.09,41
17389.0,2.83,47
22006.0,3.02,42
37674.0,3.39,35
45245.0,2.92,56
24158.0,2.99,37
60032.0,3.24,35
31353.0,2.87,44
70555.0,3.24,39
27532.0,2.98,50
68714.0,3.51,54
26957.0,2.88,41
28051.0,2.58,35
71767.0,3.25,56
39326.0,2.85,60
70618.0,3.3,55
44394.0,3.02,60
37277.0,3.04,31
25444.0,2.72,47
65803.0,3.19,39
30109.0,3.13,45
4809.0,2.1,56
30965.0,2.77,55
47020.0,2.94,35
18052.0,2.72,45
42900.0,2.77,36
49185.0,3.1,40
74141.0,3.59,39
55215.0,3.14,48
61679.0,3.23,41
15930.0,2.61,65
28920.0,3.2,56
31047.0,2.81,63
15088.0,2.71,37
19701.0,2.85,61
10577.0,2.48,45
14539.0,2.42,41
70256.0,3.36,66
39380.0,2.85,33
42184.0,2.93,63
20576.0,2.66,51
38845.0,3.06,52
19357.0,2.87,37
37757.0,3.05,65
28644.0,3.29,57
64552.0,3.29,46
45605.0,2.91,57
40253.0,3.1,37
49973.0,3.15,51
55187.0,3.27,56
37398.0,2.76,37
19291.0,2.39,50
11847.0,2.51,41
50674.0,3.52,46
19209.0,2.67,34
47012.0,3.0,64
46426.0,3.31,56
29288.0,3.16,45
38637.0,2.95,65
41374.0,3.15,47
23795.0,3.08,40
55465.0,3.08,58
37868.0,3.06,38
36868.0,3.13,35
105893.0,3.62,64
78601.0,3.27,45
23372.0,2.62,52
21855.0,2.89,60
44766.0,2.96,58
28553.0,2.96,63
72435.0,3.45,42
54268.0,3.57,45
30893.0,2.64,36
51849.0,3.14,32
24654.0,2.6,62
19041.0,2.68,63
22843.0,2.67,51
26103.0,2.74,44
35334.0,3.0,54
15335.0,2.73,53
39599.0,2.91,57
89453.0,3.49,66
64683.0,3.49,33
39199.0,3.39,38
20912.0,2.89,59
21144.0,2.85,41
40088.0,3.13,45
12220.0,2.61,66
50197.0,3.09,49
50595.0,2.95,39
16376.0,2.72,43
44820.0,3.26,50
47991.0,2.98,53
33250.0,3.23,37
53010.0,3.15,46
66214.0,3.34,61
33857.0,3.27,66
74353.0,3.47,62
37119.0,2.85,62
46212.0,3.02,30
27009.0,2.99,57
19881.0,2.83,37
19867.0,2.42,51
34020.0,2.77,60
15870.0,2.75,47
53035.0,3.42,58
17718.0,2.88,57
49439.0,3.24,47
22947.0,2.44,34
52179.0,3.47,52
14892.0,2.63,45
21035.0,2.94,45
48529.0,3.31,63
29984.0,2.89,30
46053.0,2.92,60
34533.0,3.17,57
26850.0,2.5,37
